day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;261300;KELP;2038;23;;;;;2039;1;2042;23;;;2038.5;590.978515625
1;261300;SQUID_INK;1934;22;;;;;1937;23;;;;;1935.5;-1976.759765625
1;261300;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5093.0
1;261400;KELP;2040;6;2039;2;2038;26;2042;28;;;;;2041.0;592.205078125
1;261400;SQUID_INK;1934;6;1933;28;;;1936;28;;;;;1935.0;-1962.3203125
1;261400;RAINFOREST_RESIN;10000;6;9996;2;9995;26;10002;4;10004;2;10005;26;10001.0;5093.0
1;261500;SQUID_INK;1934;25;;;;;1937;25;;;;;1935.5;-1978.41015625
1;261500;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;5093.0
1;261500;KELP;2038;25;;;;;2042;25;;;;;2040.0;591.80078125
1;261600;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;5095.0
1;261600;KELP;2039;28;;;;;2042;28;;;;;2040.5;592.796875
1;261600;SQUID_INK;1936;28;;;;;1939;28;;;;;1937.5;-1999.373046875
1;261700;KELP;2039;26;;;;;2042;26;;;;;2040.5;592.546875
1;261700;SQUID_INK;1934;26;;;;;1938;26;;;;;1936.0;-1982.6171875
1;261700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5095.0
1;261800;KELP;2041;1;2039;32;;;2042;32;;;;;2041.5;592.48828125
1;261800;SQUID_INK;1934;1;1932;32;;;1935;32;;;;;1934.5;-1956.8359375
1;261800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5095.0
1;261900;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10002;1;10004;1;9997.0;5095.0
1;261900;SQUID_INK;1933;24;;;;;1934;2;1936;24;;;1933.5;-1962.3828125
1;261900;KELP;2039;24;;;;;2041;2;2042;24;;;2040.0;593.67578125
1;262000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5097.0
1;262000;KELP;2039;32;;;;;2042;2;2043;30;;;2040.5;597.990234375
1;262000;SQUID_INK;1932;32;;;;;1935;32;;;;;1933.5;-1956.197265625
1;262100;KELP;2040;4;2039;27;;;2043;27;;;;;2041.5;599.56640625
1;262100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5097.0
1;262100;SQUID_INK;1929;31;;;;;1932;27;;;;;1930.5;-1920.28515625
1;262200;KELP;2039;28;;;;;2043;28;;;;;2041.0;600.375
1;262200;SQUID_INK;1930;28;;;;;1933;28;;;;;1931.5;-1935.00390625
1;262200;RAINFOREST_RESIN;9996;2;9995;26;;;10002;5;10004;2;10005;26;9999.0;5097.0
1;262300;RAINFOREST_RESIN;9995;26;;;;;10002;8;10005;26;;;9998.5;5097.0
1;262300;SQUID_INK;1930;26;;;;;1932;5;1933;26;;;1931.0;-1936.12890625
1;262300;KELP;2039;26;;;;;2041;5;2043;26;;;2040.0;598.76171875
1;262400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5097.0
1;262400;KELP;2041;8;2040;3;2039;23;2043;24;;;;;2042.0;601.2734375
1;262400;SQUID_INK;1932;8;1931;2;1930;24;1934;24;;;;;1933.0;-1937.572265625
1;262500;KELP;2039;28;;;;;2041;7;2043;28;;;2040.0;601.208984375
1;262500;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;5097.0
1;262500;SQUID_INK;1931;28;;;;;1933;7;1934;28;;;1932.0;-1941.109375
1;262600;KELP;2040;7;2039;23;;;2043;23;;;;;2041.5;601.310546875
1;262600;SQUID_INK;1930;30;;;;;1933;23;;;;;1931.5;-1932.205078125
1;262600;RAINFOREST_RESIN;9995;23;;;;;10002;4;10005;23;;;9998.5;5097.0
1;262700;RAINFOREST_RESIN;9996;1;9995;30;;;10000;4;10004;1;10005;30;9998.0;5097.0
1;262700;SQUID_INK;1932;31;;;;;1933;4;1935;31;;;1932.5;-1954.888671875
1;262700;KELP;2039;31;;;;;2041;4;2043;31;;;2040.0;601.0
1;262800;RAINFOREST_RESIN;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;5097.0
1;262800;KELP;2039;31;;;;;2043;31;;;;;2041.0;600.77734375
1;262800;SQUID_INK;1933;31;;;;;1936;2;1937;29;;;1934.5;-1970.189453125
1;262900;KELP;2039;25;;;;;2040;4;2043;25;;;2039.5;599.86328125
1;262900;RAINFOREST_RESIN;9998;5;9996;1;9995;24;10000;4;10004;1;10005;24;9999.0;5097.0
1;262900;SQUID_INK;1933;25;;;;;1934;4;1936;25;;;1933.5;-1968.087890625
1;263000;SQUID_INK;1937;29;;;;;1939;2;1940;29;;;1938.0;-2010.775390625
1;263000;KELP;2039;29;;;;;2041;2;2042;1;2043;28;2040.0;598.74609375
1;263000;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5097.0
1;263100;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;5097.0
1;263100;SQUID_INK;1935;30;;;;;1939;30;;;;;1937.0;-1994.580078125
1;263100;KELP;2039;30;;;;;2043;30;;;;;2041.0;600.578125
1;263200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5097.0
1;263200;SQUID_INK;1938;30;;;;;1941;30;;;;;1939.5;-2022.21484375
1;263200;KELP;2039;30;;;;;2042;30;;;;;2040.5;597.33203125
1;263300;KELP;2039;23;;;;;2041;3;2042;23;;;2040.0;597.2421875
1;263300;RAINFOREST_RESIN;10002;3;9996;1;9995;22;10004;1;10005;22;;;10003.0;5097.0
1;263300;SQUID_INK;1938;23;;;;;1940;3;1941;23;;;1939.0;-2022.814453125
1;263400;SQUID_INK;1938;25;;;;;1942;25;;;;;1940.0;-2026.42578125
1;263400;KELP;2039;25;;;;;2042;25;;;;;2040.5;594.880859375
1;263400;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;5103.0
1;263500;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;5105.0
1;263500;SQUID_INK;1938;29;;;;;1940;7;1942;30;;;1939.0;-2025.619140625
1;263500;KELP;2039;29;;;;;2041;7;2043;30;;;2040.0;598.5703125
1;263600;RAINFOREST_RESIN;9996;1;9995;27;;;10002;2;10004;1;10005;27;9999.0;5107.0
1;263600;SQUID_INK;1939;28;;;;;1942;28;;;;;1940.5;-2027.947265625
1;263600;KELP;2039;28;;;;;2043;28;;;;;2041.0;599.6796875
1;263700;KELP;2039;20;;;;;2043;20;;;;;2041.0;600.2890625
1;263700;RAINFOREST_RESIN;9995;20;;;;;9998;1;10005;20;;;9996.5;5107.0
1;263700;SQUID_INK;1939;20;;;;;1943;20;;;;;1941.0;-2037.51953125
1;263800;SQUID_INK;1940;27;;;;;1943;22;;;;;1941.5;-2042.935546875
1;263800;KELP;2040;5;2039;22;;;2043;22;;;;;2041.5;600.8125
1;263800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;1;10004;2;10005;20;9999.0;5109.0
1;263900;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;5109.0
1;263900;SQUID_INK;1939;26;;;;;1942;26;;;;;1940.5;-2033.31640625
1;263900;KELP;2039;26;;;;;2043;26;;;;;2041.0;600.890625
1;264000;RAINFOREST_RESIN;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;5109.0
1;264000;KELP;2040;5;2039;23;;;2043;23;;;;;2041.5;600.880859375
1;264000;SQUID_INK;1937;28;;;;;1940;23;;;;;1938.5;-2012.4765625
1;264100;KELP;2039;22;;;;;2042;1;2043;21;;;2040.5;597.96484375
1;264100;RAINFOREST_RESIN;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;5111.0
1;264100;SQUID_INK;1935;22;;;;;1938;22;;;;;1936.5;-1984.029296875
1;264200;SQUID_INK;1933;24;;;;;1936;24;;;;;1934.5;-1965.029296875
1;264200;KELP;2040;24;;;;;2043;24;;;;;2041.5;605.15234375
1;264200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5111.0
1;264300;RAINFOREST_RESIN;9996;1;9995;28;;;9998;6;10002;9;10004;1;9997.0;5117.0
1;264300;SQUID_INK;1934;28;;;;;1937;29;;;;;1935.5;-1973.0390625
1;264300;KELP;2040;28;;;;;2043;29;;;;;2041.5;606.01171875
1;264400;RAINFOREST_RESIN;9995;30;;;;;10002;8;10005;30;;;9998.5;5132.0
1;264400;SQUID_INK;1934;30;;;;;1937;30;;;;;1935.5;-1974.869140625
1;264400;KELP;2040;30;;;;;2043;30;;;;;2041.5;605.279296875
1;264500;KELP;2040;32;;;;;2043;27;;;;;2041.5;604.7099609375
1;264500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5132.0
1;264500;SQUID_INK;1933;32;;;;;1936;27;;;;;1934.5;-1965.455078125
1;264600;SQUID_INK;1932;2;1931;2;1930;22;1934;24;;;;;1933.0;-1939.26953125
1;264600;KELP;2041;2;2040;24;;;2043;24;;;;;2042.0;604.537109375
1;264600;RAINFOREST_RESIN;10000;2;9996;2;9995;22;10002;3;10004;2;10005;22;10001.0;5132.0
1;264700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;4;10004;2;10005;28;9999.0;5132.0
1;264700;SQUID_INK;1928;30;;;;;1930;3;1931;30;;;1929.0;-1911.859375
1;264700;KELP;2040;30;;;;;2042;3;2043;30;;;2041.0;606.5595703125
1;264800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;5132.0
1;264800;SQUID_INK;1927;20;;;;;1931;20;;;;;1929.0;-1906.205078125
1;264800;KELP;2040;20;;;;;2043;20;;;;;2041.5;605.0693359375
1;264900;KELP;2040;28;;;;;2043;27;;;;;2041.5;605.544921875
1;264900;RAINFOREST_RESIN;9995;27;;;;;10002;2;10005;27;;;9998.5;5132.0
1;264900;SQUID_INK;1925;28;;;;;1928;27;;;;;1926.5;-1877.828125
1;265000;SQUID_INK;1925;1;1923;24;;;1926;24;;;;;1925.5;-1856.44140625
1;265000;KELP;2042;1;2040;24;;;2043;24;;;;;2042.5;605.30078125
1;265000;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;5132.0
1;265100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;5132.0
1;265100;SQUID_INK;1922;21;;;;;1925;21;;;;;1923.5;-1847.716796875
1;265100;KELP;2040;21;;;;;2043;21;;;;;2041.5;606.2744140625
1;265200;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;5132.0
1;265200;SQUID_INK;1922;29;;;;;1926;29;;;;;1924.0;-1851.07421875
1;265200;KELP;2040;29;;;;;2043;29;;;;;2041.5;608.1103515625
1;265300;KELP;2040;32;;;;;2043;32;;;;;2041.5;607.412109375
1;265300;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;5136.0
1;265300;SQUID_INK;1923;32;;;;;1926;32;;;;;1924.5;-1857.39453125
1;265400;SQUID_INK;1923;20;;;;;1925;1;1926;20;;;1924.0;-1851.544921875
1;265400;KELP;2040;20;;;;;2042;1;2043;20;;;2041.0;608.25390625
1;265400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;5144.0
1;265500;RAINFOREST_RESIN;9996;1;9995;26;;;10002;4;10004;1;10005;26;9999.0;5144.0
1;265500;SQUID_INK;1924;27;;;;;1927;1;1928;26;;;1925.5;-1868.33984375
1;265500;KELP;2040;27;;;;;2043;27;;;;;2041.5;606.63671875
1;265600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5144.0
1;265600;SQUID_INK;1924;2;1923;24;;;1927;26;;;;;1925.5;-1859.623046875
1;265600;KELP;2040;26;;;;;2043;26;;;;;2041.5;607.564453125
1;265700;KELP;2040;21;;;;;2043;21;;;;;2041.5;606.5546875
1;265700;RAINFOREST_RESIN;9998;4;9996;1;9995;20;10004;1;10005;20;;;10001.0;5144.0
1;265700;SQUID_INK;1922;21;;;;;1925;21;;;;;1923.5;-1846.23046875
1;265800;SQUID_INK;1921;26;;;;;1924;26;;;;;1922.5;-1835.08203125
1;265800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5144.0
1;265800;KELP;2040;26;;;;;2043;26;;;;;2041.5;605.2734375
1;265900;SQUID_INK;1919;29;;;;;1921;6;1923;29;;;1920.0;-1823.8173828125
1;265900;KELP;2040;29;;;;;2042;6;2043;29;;;2041.0;605.369140625
1;265900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;5144.0
1;266000;SQUID_INK;1916;20;;;;;1917;1;1920;20;;;1916.5;-1800.1015625
1;266000;RAINFOREST_RESIN;9995;20;;;;;10002;8;10005;20;;;9998.5;5144.0
1;266000;KELP;2040;19;;;;;2043;20;;;;;2041.5;604.982421875
1;266100;KELP;2040;21;;;;;2043;29;;;;;2041.5;606.15234375
1;266100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;5144.0
1;266100;SQUID_INK;1916;21;;;;;1919;29;;;;;1917.5;-1796.126953125
1;266200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;5144.0
1;266200;KELP;2040;27;;;;;2043;27;;;;;2041.5;606.787109375
1;266200;SQUID_INK;1917;27;;;;;1920;27;;;;;1918.5;-1800.30078125
1;266300;KELP;2040;29;;;;;2043;29;;;;;2041.5;609.4111328125
1;266300;SQUID_INK;1916;29;;;;;1919;29;;;;;1917.5;-1794.5771484375
1;266300;RAINFOREST_RESIN;9996;2;9995;27;;;10002;7;10004;2;10005;27;9999.0;5148.0
1;266400;SQUID_INK;1915;7;1914;26;;;1918;27;;;;;1916.5;-1794.4169921875
1;266400;RAINFOREST_RESIN;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;5148.0
1;266400;KELP;2040;33;;;;;2043;27;;;;;2041.5;609.4345703125
1;266500;KELP;2040;23;;;;;2041;2;2043;23;;;2040.5;609.52880859375
1;266500;SQUID_INK;1915;23;;;;;1916;2;1918;23;;;1915.5;-1792.94482421875
1;266500;RAINFOREST_RESIN;9996;2;9995;21;;;10000;2;10004;2;10005;21;9998.0;5148.0
1;266600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;7;10004;2;10005;25;9999.0;5148.0
1;266600;KELP;2040;26;;;;;2043;2;2044;25;;;2041.5;610.5361328125
1;266600;SQUID_INK;1917;1;1916;25;;;1920;27;;;;;1918.5;-1786.53955078125
1;266700;KELP;2040;28;;;;;2044;28;;;;;2042.0;611.01953125
1;266700;SQUID_INK;1917;28;;;;;1920;28;;;;;1918.5;-1785.60888671875
1;266700;RAINFOREST_RESIN;9998;8;9996;1;9995;27;10004;1;10005;27;;;10001.0;5148.0
1;266800;SQUID_INK;1916;24;;;;;1919;24;;;;;1917.5;-1788.98583984375
1;266800;RAINFOREST_RESIN;9998;10;9995;24;;;10005;24;;;;;10001.5;5148.0
1;266800;KELP;2040;24;;;;;2044;24;;;;;2042.0;610.68994140625
1;266900;KELP;2040;31;;;;;2044;31;;;;;2042.0;610.806640625
1;266900;SQUID_INK;1915;1;1914;30;;;1918;31;;;;;1916.5;-1794.63330078125
1;266900;RAINFOREST_RESIN;9998;7;9996;1;9995;30;10004;1;10005;30;;;10001.0;5148.0
1;267000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5148.0
1;267000;KELP;2040;21;;;;;2044;21;;;;;2042.0;611.05419921875
1;267000;SQUID_INK;1913;21;;;;;1916;21;;;;;1914.5;-1800.22216796875
1;267100;KELP;2040;20;;;;;2042;5;2044;20;;;2041.0;611.072265625
1;267100;SQUID_INK;1914;20;;;;;1915;5;1917;20;;;1914.5;-1798.19775390625
1;267100;RAINFOREST_RESIN;9998;10;9995;20;;;10005;20;;;;;10001.5;5148.0
1;267200;SQUID_INK;1913;21;;;;;1916;21;;;;;1914.5;-1801.625
1;267200;RAINFOREST_RESIN;10002;1;9995;21;;;10005;21;;;;;10003.5;5148.0
1;267200;KELP;2040;21;;;;;2044;21;;;;;2042.0;611.2119140625
1;267300;KELP;2041;8;2040;23;;;2044;23;;;;;2042.5;610.93994140625
1;267300;SQUID_INK;1914;8;1913;23;;;1916;1;1917;22;;;1915.0;-1799.3369140625
1;267300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5166.0
1;267400;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5166.0
1;267400;KELP;2040;27;;;;;2044;27;;;;;2042.0;611.365234375
1;267400;SQUID_INK;1915;27;;;;;1919;27;;;;;1917.0;-1791.193359375
1;267500;SQUID_INK;1916;22;;;;;1919;22;;;;;1917.5;-1787.77099609375
1;267500;KELP;2040;22;;;;;2044;22;;;;;2042.0;610.8310546875
1;267500;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;5166.0
1;267600;SQUID_INK;1918;30;;;;;1919;1;1922;30;;;1918.5;-1778.8779296875
1;267600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;5166.0
1;267600;KELP;2040;30;;;;;2041;1;2044;30;;;2040.5;611.5380859375
1;267700;SQUID_INK;1918;21;;;;;1922;21;;;;;1920.0;-1779.1552734375
1;267700;KELP;2040;21;;;;;2044;21;;;;;2042.0;611.94970703125
1;267700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5166.0
1;267800;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5169.0
1;267800;KELP;2040;21;;;;;2042;3;2044;21;;;2041.0;612.982421875
1;267800;SQUID_INK;1919;21;;;;;1921;3;1922;21;;;1920.0;-1777.2353515625
1;267900;SQUID_INK;1919;23;;;;;1922;23;;;;;1920.5;-1776.1201171875
1;267900;KELP;2040;23;;;;;2043;23;;;;;2041.5;611.80859375
1;267900;RAINFOREST_RESIN;9995;23;;;;;9998;1;10005;23;;;9996.5;5169.0
1;268000;SQUID_INK;1921;30;;;;;1924;30;;;;;1922.5;-1769.92822265625
1;268000;RAINFOREST_RESIN;9995;30;;;;;10002;4;10005;30;;;9998.5;5183.0
1;268000;KELP;2040;30;;;;;2044;30;;;;;2042.0;612.5751953125
1;268100;SQUID_INK;1922;20;;;;;1925;20;;;;;1923.5;-1764.58935546875
1;268100;KELP;2040;20;;;;;2043;20;;;;;2041.5;613.35546875
1;268100;RAINFOREST_RESIN;9995;20;;;;;10002;4;10005;20;;;9998.5;5191.0
1;268200;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;5191.0
1;268200;KELP;2041;1;2040;29;;;2044;30;;;;;2042.5;616.4033203125
1;268200;SQUID_INK;1922;30;;;;;1925;30;;;;;1923.5;-1763.73095703125
1;268300;SQUID_INK;1923;21;;;;;1926;21;;;;;1924.5;-1761.33642578125
1;268300;KELP;2041;1;2040;20;;;2044;21;;;;;2042.5;615.919921875
1;268300;RAINFOREST_RESIN;9998;1;9996;1;9995;20;10004;1;10005;20;;;10001.0;5193.0
1;268400;SQUID_INK;1926;1;1924;20;;;1927;20;;;;;1926.5;-1757.99609375
1;268400;RAINFOREST_RESIN;9995;20;;;;;10002;5;10005;20;;;9998.5;5193.0
1;268400;KELP;2043;1;2040;20;;;2044;20;;;;;2043.5;615.21484375
1;268500;SQUID_INK;1925;31;;;;;1928;31;;;;;1926.5;-1753.10400390625
1;268500;RAINFOREST_RESIN;10002;1;9998;5;9996;2;10004;2;10005;29;;;10003.0;5193.0
1;268500;KELP;2041;2;2040;29;;;2044;31;;;;;2042.5;616.1396484375
1;268600;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;5195.0
1;268600;KELP;2040;23;;;;;2044;23;;;;;2042.0;614.943359375
1;268600;SQUID_INK;1926;23;;;;;1930;23;;;;;1928.0;-1746.4677734375
1;268700;KELP;2042;2;2040;30;;;2043;30;;;;;2042.5;613.30078125
1;268700;SQUID_INK;1929;2;1927;30;;;1930;1;1931;29;;;1929.5;-1743.34521484375
1;268700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5203.0
1;268800;KELP;2040;26;;;;;2043;26;;;;;2041.5;612.7333984375
1;268800;SQUID_INK;1926;26;;;;;1930;26;;;;;1928.0;-1746.79345703125
1;268800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;5203.0
1;268900;SQUID_INK;1929;5;1928;24;;;1932;25;;;;;1930.5;-1738.685546875
1;268900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5203.0
1;268900;KELP;2040;29;;;;;2043;25;;;;;2041.5;612.8564453125
1;269000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;5203.0
1;269000;KELP;2040;24;;;;;2043;24;;;;;2041.5;612.2998046875
1;269000;SQUID_INK;1931;24;;;;;1934;24;;;;;1932.5;-1728.27099609375
1;269100;KELP;2040;26;;;;;2043;24;;;;;2041.5;612.16015625
1;269100;SQUID_INK;1931;26;;;;;1934;24;;;;;1932.5;-1730.173828125
1;269100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5211.0
1;269200;KELP;2040;25;;;;;2043;25;;;;;2041.5;611.306640625
1;269200;SQUID_INK;1932;25;;;;;1936;25;;;;;1934.0;-1722.67626953125
1;269200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;5211.0
1;269300;SQUID_INK;1934;30;;;;;1937;30;;;;;1935.5;-1718.234375
1;269300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;5211.0
1;269300;KELP;2040;30;;;;;2043;30;;;;;2041.5;611.662109375
1;269400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10000;2;10004;2;9997.0;5211.0
1;269400;KELP;2040;29;;;;;2041;2;2043;29;;;2040.5;611.5791015625
1;269400;SQUID_INK;1933;29;;;;;1934;2;1936;29;;;1933.5;-1719.86767578125
1;269500;KELP;2040;26;;;;;2042;2;2043;26;;;2041.0;611.162109375
1;269500;SQUID_INK;1934;26;;;;;1936;2;1937;26;;;1935.0;-1717.92822265625
1;269500;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;5213.0
1;269600;KELP;2040;29;;;;;2043;29;;;;;2041.5;610.93359375
1;269600;SQUID_INK;1933;29;;;;;1936;29;;;;;1934.5;-1722.2158203125
1;269600;RAINFOREST_RESIN;9998;4;9996;2;9995;27;10004;2;10005;27;;;10001.0;5213.0
1;269700;SQUID_INK;1934;3;1933;20;;;1937;20;;;;;1935.5;-1719.2548828125
1;269700;RAINFOREST_RESIN;9998;6;9995;20;;;10005;20;;;;;10001.5;5213.0
1;269700;KELP;2040;23;;;;;2043;20;;;;;2041.5;610.7958984375
1;269800;RAINFOREST_RESIN;9998;9;9995;20;;;10005;20;;;;;10001.5;5213.0
1;269800;KELP;2040;19;;;;;2042;8;2043;20;;;2041.0;611.66015625
1;269800;SQUID_INK;1934;19;;;;;1936;8;1937;20;;;1935.0;-1716.93212890625
1;269900;KELP;2040;24;;;;;2043;24;;;;;2041.5;610.525390625
1;269900;SQUID_INK;1932;24;;;;;1935;24;;;;;1933.5;-1725.736328125
1;269900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5213.0
1;270000;KELP;2040;25;;;;;2043;25;;;;;2041.5;610.37890625
1;270000;SQUID_INK;1932;25;;;;;1935;25;;;;;1933.5;-1725.6318359375
1;270000;RAINFOREST_RESIN;9996;2;9995;23;;;9998;4;10004;2;10005;23;9997.0;5219.0
1;270100;SQUID_INK;1932;29;;;;;1935;29;;;;;1933.5;-1724.09423828125
1;270100;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5227.0
1;270100;KELP;2040;29;;;;;2043;29;;;;;2041.5;609.58203125
1;270200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5227.0
1;270200;KELP;2040;1;2039;28;;;2043;29;;;;;2041.5;609.5390625
1;270200;SQUID_INK;1933;1;1932;28;;;1936;29;;;;;1934.5;-1722.578125
1;270300;KELP;2041;2;2040;2;2039;22;2043;24;;;;;2042.0;609.515625
1;270300;SQUID_INK;1934;2;1933;24;;;1936;24;;;;;1935.0;-1721.31591796875
1;270300;RAINFOREST_RESIN;10000;2;9996;2;9995;22;10002;8;10004;2;10005;22;10001.0;5227.0
1;270400;KELP;2039;24;;;;;2043;25;;;;;2041.0;609.3818359375
1;270400;SQUID_INK;1932;24;;;;;1936;25;;;;;1934.0;-1722.56201171875
1;270400;RAINFOREST_RESIN;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;5227.0
1;270500;SQUID_INK;1931;31;;;;;1934;31;;;;;1932.5;-1727.986328125
1;270500;RAINFOREST_RESIN;9996;2;9995;29;;;9998;4;10002;9;10004;2;9997.0;5229.0
1;270500;KELP;2039;31;;;;;2043;31;;;;;2041.0;608.4541015625
1;270600;RAINFOREST_RESIN;9995;30;;;;;9998;1;10002;6;10005;30;9996.5;5237.0
1;270600;KELP;2039;30;;;;;2043;30;;;;;2041.0;608.6083984375
1;270600;SQUID_INK;1932;30;;;;;1935;30;;;;;1933.5;-1723.83544921875
1;270700;KELP;2039;29;;;;;2041;6;2043;29;;;2040.0;608.6162109375
1;270700;RAINFOREST_RESIN;9996;2;9995;27;;;10000;6;10004;2;10005;27;9998.0;5239.0
1;270700;SQUID_INK;1931;29;;;;;1932;6;1934;2;1935;27;1931.5;-1727.39111328125
1;270800;KELP;2039;21;;;;;2043;21;;;;;2041.0;609.189453125
1;270800;SQUID_INK;1931;21;;;;;1935;21;;;;;1933.0;-1727.4814453125
1;270800;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;5239.0
1;270900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5241.0
1;270900;SQUID_INK;1932;4;1931;29;;;1934;29;;;;;1933.0;-1727.6748046875
1;270900;KELP;2040;5;2039;28;;;2043;29;;;;;2041.5;609.322265625
1;271000;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5241.0
1;271000;KELP;2040;1;2039;28;;;2043;30;;;;;2041.5;609.4658203125
1;271000;SQUID_INK;1930;29;;;;;1933;30;;;;;1931.5;-1733.201171875
1;271100;KELP;2040;6;2039;20;;;2043;20;;;;;2041.5;609.197265625
1;271100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;5241.0
1;271100;SQUID_INK;1930;6;1929;20;;;1933;20;;;;;1931.5;-1735.57177734375
1;271200;KELP;2040;2;2039;20;;;2043;22;;;;;2041.5;608.9873046875
1;271200;SQUID_INK;1931;22;;;;;1934;22;;;;;1932.5;-1730.16796875
1;271200;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5241.0
1;271300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;5243.0
1;271300;SQUID_INK;1930;26;;;;;1934;26;;;;;1932.0;-1731.5458984375
1;271300;KELP;2039;26;;;;;2043;26;;;;;2041.0;624.859375
