timestamp;buyer;seller;symbol;currency;price;quantity
233600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;11
233900;;;RAINFOREST_RESIN;SEASHELLS;10002;5
234000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
234300;;;SQUID_INK;SEASHELLS;1939;1
234300;SUBMISSION;;KELP;SEASHELLS;2037;1
234300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;1
234400;;;SQUID_INK;SEASHELLS;1941;1
234400;;;KELP;SEASHELLS;2038;1
234400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;1
234900;;;KELP;SEASHELLS;2036;1
234900;;;SQUID_INK;SEASHELLS;1936;1
235200;;;KELP;SEASHELLS;2036;1
235200;;;SQUID_INK;SEASHELLS;1936;1
235400;;;KELP;SEASHELLS;2036;1
235400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
235400;;;SQUID_INK;SEASHELLS;1936;1
235700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;8
235900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
236200;;;KELP;SEASHELLS;2037;4
236200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
236200;;;SQUID_INK;SEASHELLS;1936;4
236500;;;SQUID_INK;SEASHELLS;1933;1
236500;;;KELP;SEASHELLS;2036;1
237100;;SUBMISSION;KELP;SEASHELLS;2038;2
237100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
237100;;;SQUID_INK;SEASHELLS;1945;2
237300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
237500;;;KELP;SEASHELLS;2036;1
237500;;;SQUID_INK;SEASHELLS;1944;1
237600;;;KELP;SEASHELLS;2038;5
237700;;;KELP;SEASHELLS;2036;1
237700;;;SQUID_INK;SEASHELLS;1945;1
237900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
238200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
238200;;;RAINFOREST_RESIN;SEASHELLS;9998;9
238300;;;KELP;SEASHELLS;2036;1
238300;;;SQUID_INK;SEASHELLS;1946;1
238400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
238400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
238500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;12
238600;;;SQUID_INK;SEASHELLS;1943;3
238600;;;KELP;SEASHELLS;2038;3
238700;;;RAINFOREST_RESIN;SEASHELLS;9998;9
238700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
238800;;;SQUID_INK;SEASHELLS;1942;1
238800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
238800;;;KELP;SEASHELLS;2036;1
238800;;;SQUID_INK;SEASHELLS;1945;2
238800;;;SQUID_INK;SEASHELLS;1945;10
238800;;;KELP;SEASHELLS;2039;2
238800;;;KELP;SEASHELLS;2039;10
239200;;;SQUID_INK;SEASHELLS;1945;1
239200;;;KELP;SEASHELLS;2036;1
239400;SUBMISSION;;KELP;SEASHELLS;2037;2
239400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
239400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
239400;;;SQUID_INK;SEASHELLS;1943;1
239800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
240000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;4
240600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;12
240600;;;KELP;SEASHELLS;2036;1
240600;;;SQUID_INK;SEASHELLS;1930;1
240800;SUBMISSION;;KELP;SEASHELLS;2037;10
240800;;;SQUID_INK;SEASHELLS;1927;10
240900;;;SQUID_INK;SEASHELLS;1928;2
240900;SUBMISSION;;KELP;SEASHELLS;2037;6
240900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
241300;;;SQUID_INK;SEASHELLS;1931;2
241300;;;SQUID_INK;SEASHELLS;1930;1
241300;;;KELP;SEASHELLS;2036;1
241300;SUBMISSION;;KELP;SEASHELLS;2037;2
241300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
241400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
241500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
241700;;;SQUID_INK;SEASHELLS;1931;1
241700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
241700;;;KELP;SEASHELLS;2037;1
241900;;;KELP;SEASHELLS;2038;1
241900;;;SQUID_INK;SEASHELLS;1934;1
242200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
242300;;;SQUID_INK;SEASHELLS;1936;1
242300;;;KELP;SEASHELLS;2038;1
242600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
242700;;;SQUID_INK;SEASHELLS;1935;2
242700;;;KELP;SEASHELLS;2036;2
242700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
242800;;;SQUID_INK;SEASHELLS;1935;3
242900;;;KELP;SEASHELLS;2038;1
242900;;;SQUID_INK;SEASHELLS;1935;1
243000;;;SQUID_INK;SEASHELLS;1933;2
243000;;;SQUID_INK;SEASHELLS;1933;1
243000;;;KELP;SEASHELLS;2036;1
243000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
243000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
243000;;;KELP;SEASHELLS;2036;2
243100;;;SQUID_INK;SEASHELLS;1932;1
243100;;;KELP;SEASHELLS;2036;1
243400;;;KELP;SEASHELLS;2038;1
243400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
243400;;;SQUID_INK;SEASHELLS;1936;1
243700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;7
244100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
244200;;SUBMISSION;KELP;SEASHELLS;2039;11
244200;;;SQUID_INK;SEASHELLS;1930;12
244200;;;KELP;SEASHELLS;2039;1
244300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
244400;;;SQUID_INK;SEASHELLS;1930;2
244400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
244400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
244400;;SUBMISSION;KELP;SEASHELLS;2038;2
244600;;;SQUID_INK;SEASHELLS;1930;1
244600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
244600;;;KELP;SEASHELLS;2038;1
244800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
244800;;;KELP;SEASHELLS;2038;1
244800;;;SQUID_INK;SEASHELLS;1931;1
244900;;;SQUID_INK;SEASHELLS;1936;1
244900;;;KELP;SEASHELLS;2039;12
244900;;;SQUID_INK;SEASHELLS;1937;12
244900;;;KELP;SEASHELLS;2038;1
244900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;8
244900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
245000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
245100;;;SQUID_INK;SEASHELLS;1936;1
245100;;;KELP;SEASHELLS;2036;1
245200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
245300;;;KELP;SEASHELLS;2036;9
245300;;;KELP;SEASHELLS;2036;2
245600;;;SQUID_INK;SEASHELLS;1940;1
245600;;;KELP;SEASHELLS;2038;1
245800;;;KELP;SEASHELLS;2037;1
245800;;;SQUID_INK;SEASHELLS;1939;2
245800;;;SQUID_INK;SEASHELLS;1939;1
245900;;;SQUID_INK;SEASHELLS;1937;1
245900;;;KELP;SEASHELLS;2038;1
245900;SUBMISSION;;KELP;SEASHELLS;2037;1
246000;;;KELP;SEASHELLS;2038;1
246000;;;KELP;SEASHELLS;2037;2
246000;;;SQUID_INK;SEASHELLS;1938;2
246000;;;SQUID_INK;SEASHELLS;1939;1
246100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
246200;;;KELP;SEASHELLS;2036;15
246200;;;SQUID_INK;SEASHELLS;1940;15
246500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
247100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;4
247200;;;KELP;SEASHELLS;2038;9
247900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;4
248300;;;SQUID_INK;SEASHELLS;1931;11
248300;SUBMISSION;;KELP;SEASHELLS;2036;11
248300;;;SQUID_INK;SEASHELLS;1931;3
248300;;;KELP;SEASHELLS;2036;3
248600;;;SQUID_INK;SEASHELLS;1936;9
248600;;;KELP;SEASHELLS;2038;1
248600;;SUBMISSION;KELP;SEASHELLS;2038;8
249200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
249300;;;SQUID_INK;SEASHELLS;1926;1
249300;;;KELP;SEASHELLS;2035;1
249300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
249400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
249500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
249800;;;SQUID_INK;SEASHELLS;1931;8
249800;;;KELP;SEASHELLS;2037;8
249900;;;SQUID_INK;SEASHELLS;1934;13
249900;;SUBMISSION;KELP;SEASHELLS;2038;13
250000;;;KELP;SEASHELLS;2036;3
250000;;;SQUID_INK;SEASHELLS;1931;3
250000;;;KELP;SEASHELLS;2036;1
250000;;;SQUID_INK;SEASHELLS;1931;1
250000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
250200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
250500;;;KELP;SEASHELLS;2036;1
250500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
250500;;SUBMISSION;KELP;SEASHELLS;2038;1
250500;;;SQUID_INK;SEASHELLS;1931;1
250500;;;SQUID_INK;SEASHELLS;1928;1
250800;;;SQUID_INK;SEASHELLS;1931;12
250800;;;KELP;SEASHELLS;2036;12
251000;;;KELP;SEASHELLS;2036;9
251000;;;SQUID_INK;SEASHELLS;1931;9
251200;;;SQUID_INK;SEASHELLS;1937;1
251200;;SUBMISSION;KELP;SEASHELLS;2038;1
251200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
251400;;;KELP;SEASHELLS;2036;1
251400;;;SQUID_INK;SEASHELLS;1935;1
251700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
251800;;SUBMISSION;KELP;SEASHELLS;2039;4
251800;;;SQUID_INK;SEASHELLS;1938;4
251900;SUBMISSION;;KELP;SEASHELLS;2037;1
251900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
251900;;;SQUID_INK;SEASHELLS;1934;1
252400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;5
252500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
252800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
253000;;;KELP;SEASHELLS;2037;1
253000;;;SQUID_INK;SEASHELLS;1933;1
253400;;;RAINFOREST_RESIN;SEASHELLS;10000;2
253600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
253800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
254000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;10
254000;;;KELP;SEASHELLS;2037;1
254000;;;SQUID_INK;SEASHELLS;1938;1
254100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;2
254100;;SUBMISSION;KELP;SEASHELLS;2039;2
254100;;;SQUID_INK;SEASHELLS;1943;2
254400;;;KELP;SEASHELLS;2039;1
254400;;;SQUID_INK;SEASHELLS;1941;1
254700;;;KELP;SEASHELLS;2037;1
254700;;;SQUID_INK;SEASHELLS;1940;1
254700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
254800;;;KELP;SEASHELLS;2039;1
254800;;;SQUID_INK;SEASHELLS;1943;1
255100;;;KELP;SEASHELLS;2040;1
255100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
255100;;;SQUID_INK;SEASHELLS;1944;1
255300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;5
255300;;;RAINFOREST_RESIN;SEASHELLS;10002;3
255400;;;SQUID_INK;SEASHELLS;1939;2
255400;;;KELP;SEASHELLS;2037;2
255400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
255600;SUBMISSION;;KELP;SEASHELLS;2037;1
255600;;;SQUID_INK;SEASHELLS;1940;1
255700;;SUBMISSION;KELP;SEASHELLS;2039;2
255700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
255700;;;SQUID_INK;SEASHELLS;1943;2
255900;;SUBMISSION;KELP;SEASHELLS;2039;1
256000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
256300;;;SQUID_INK;SEASHELLS;1941;4
256300;;;KELP;SEASHELLS;2037;4
256400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;8
256400;;;KELP;SEASHELLS;2037;1
256500;;;SQUID_INK;SEASHELLS;1944;1
256500;;;KELP;SEASHELLS;2039;1
256800;SUBMISSION;;KELP;SEASHELLS;2038;12
256800;;;SQUID_INK;SEASHELLS;1941;9
256800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
256800;;;SQUID_INK;SEASHELLS;1941;3
257200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
257300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
257400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
257400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
257400;;;KELP;SEASHELLS;2040;1
257400;;;SQUID_INK;SEASHELLS;1947;1
257500;;;SQUID_INK;SEASHELLS;1944;1
257500;;;KELP;SEASHELLS;2037;1
257900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
258000;;;KELP;SEASHELLS;2037;3
258000;;;SQUID_INK;SEASHELLS;1941;2
258100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
258200;;;KELP;SEASHELLS;2039;1
258200;;;SQUID_INK;SEASHELLS;1945;1
258500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
258600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
258700;;;SQUID_INK;SEASHELLS;1945;4
258700;;;KELP;SEASHELLS;2039;4
258900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;11
259000;;;KELP;SEASHELLS;2039;1
259000;;;SQUID_INK;SEASHELLS;1951;1
259100;;;SQUID_INK;SEASHELLS;1947;2
259100;SUBMISSION;;KELP;SEASHELLS;2038;2
259100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
259400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
259500;;;SQUID_INK;SEASHELLS;1950;1
259500;;;KELP;SEASHELLS;2039;1
259800;;;KELP;SEASHELLS;2039;1
259900;SUBMISSION;;KELP;SEASHELLS;2038;3
260000;;;SQUID_INK;SEASHELLS;1946;1
260000;;;KELP;SEASHELLS;2037;1
260100;;;SQUID_INK;SEASHELLS;1946;1
260300;;;SQUID_INK;SEASHELLS;1945;1
260300;;;KELP;SEASHELLS;2038;1
260600;;;KELP;SEASHELLS;2039;1
260600;SUBMISSION;;KELP;SEASHELLS;2039;10
260600;;;KELP;SEASHELLS;2039;3
260600;;;SQUID_INK;SEASHELLS;1942;3
260600;SUBMISSION;;SQUID_INK;SEASHELLS;1942;11
260700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;8
260900;;;KELP;SEASHELLS;2040;1
260900;;;SQUID_INK;SEASHELLS;1941;1
261100;SUBMISSION;;KELP;SEASHELLS;2039;1
261100;;;SQUID_INK;SEASHELLS;1938;1
261300;;;SQUID_INK;SEASHELLS;1934;1
261500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
261800;;;KELP;SEASHELLS;2041;1
261800;;;SQUID_INK;SEASHELLS;1934;1
261900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
262700;;;SQUID_INK;SEASHELLS;1933;4
262900;;;SQUID_INK;SEASHELLS;1934;4
262900;;;KELP;SEASHELLS;2040;4
263300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
263300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
263400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
263500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
263500;;;SQUID_INK;SEASHELLS;1938;1
263500;;;KELP;SEASHELLS;2039;1
263700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
264000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
264000;;;RAINFOREST_RESIN;SEASHELLS;9998;8
264200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
264200;;SUBMISSION;KELP;SEASHELLS;2042;2
264200;;;SQUID_INK;SEASHELLS;1936;2
264300;;;SQUID_INK;SEASHELLS;1934;1
264300;;;KELP;SEASHELLS;2040;1
264300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
264300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;6
265200;SUBMISSION;;SQUID_INK;SEASHELLS;1923;1
265200;SUBMISSION;;KELP;SEASHELLS;2041;1
265200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;1
265300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
265300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
265300;;;KELP;SEASHELLS;2043;2
265300;;;SQUID_INK;SEASHELLS;1926;2
265700;;;RAINFOREST_RESIN;SEASHELLS;9998;2
265700;SUBMISSION;;SQUID_INK;SEASHELLS;1923;2
265700;;;KELP;SEASHELLS;2040;2
266000;;;SQUID_INK;SEASHELLS;1917;1
266000;;;KELP;SEASHELLS;2040;1
266100;;;KELP;SEASHELLS;2040;8
266100;;;SQUID_INK;SEASHELLS;1916;8
266200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
266200;;SUBMISSION;KELP;SEASHELLS;2042;6
266200;;;SQUID_INK;SEASHELLS;1920;6
266300;SUBMISSION;;SQUID_INK;SEASHELLS;1917;12
266300;;;KELP;SEASHELLS;2040;12
266500;;;SQUID_INK;SEASHELLS;1916;2
266500;;;KELP;SEASHELLS;2041;2
266600;;;KELP;SEASHELLS;2040;1
266600;;;SQUID_INK;SEASHELLS;1917;1
267200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;8
267200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
267600;SUBMISSION;;KELP;SEASHELLS;2041;1
267700;SUBMISSION;;KELP;SEASHELLS;2041;1
267700;;;SQUID_INK;SEASHELLS;1918;1
267700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
267900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;3
267900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
268000;;;SQUID_INK;SEASHELLS;1921;2
268000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
268000;SUBMISSION;;KELP;SEASHELLS;2041;2
268200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
268400;;;KELP;SEASHELLS;2043;1
268400;;;SQUID_INK;SEASHELLS;1926;1
268500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
268600;;;SQUID_INK;SEASHELLS;1930;2
268600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;2
268600;;;KELP;SEASHELLS;2044;2
269000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;2
269000;;;KELP;SEASHELLS;2043;2
269000;;;SQUID_INK;SEASHELLS;1934;2
269400;;;SQUID_INK;SEASHELLS;1934;2
269400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
269400;;;KELP;SEASHELLS;2041;2
269700;;;SQUID_INK;SEASHELLS;1934;5
269700;;;KELP;SEASHELLS;2040;5
269800;;;KELP;SEASHELLS;2040;1
269800;;;SQUID_INK;SEASHELLS;1934;1
269900;;;KELP;SEASHELLS;2040;2
269900;;;SQUID_INK;SEASHELLS;1932;2
269900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
270000;;;KELP;SEASHELLS;2040;1
270000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
270000;;;SQUID_INK;SEASHELLS;1932;1
270100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
270400;;;SQUID_INK;SEASHELLS;1933;1
270400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
270400;;;KELP;SEASHELLS;2040;1
270500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
270500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
270600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
270700;;;SQUID_INK;SEASHELLS;1932;6
270800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
270900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
271000;;;SQUID_INK;SEASHELLS;1930;1
271000;;;KELP;SEASHELLS;2040;1
271100;;;SQUID_INK;SEASHELLS;1929;1
271100;;;KELP;SEASHELLS;2040;1
271200;;;KELP;SEASHELLS;2040;2
271200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
271200;;;SQUID_INK;SEASHELLS;1931;15
271200;SUBMISSION;;KELP;SEASHELLS;2040;13
271400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
271700;;;KELP;SEASHELLS;2042;6
271700;;;SQUID_INK;SEASHELLS;1929;4
271700;;;SQUID_INK;SEASHELLS;1929;6
271700;;;KELP;SEASHELLS;2042;4
271800;;;KELP;SEASHELLS;2042;1
271800;;;SQUID_INK;SEASHELLS;1929;1
271900;SUBMISSION;;KELP;SEASHELLS;2041;1
271900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
271900;;;RAINFOREST_RESIN;SEASHELLS;9998;4
271900;;;SQUID_INK;SEASHELLS;1925;1
272000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
272000;;;KELP;SEASHELLS;2041;2
272000;;;SQUID_INK;SEASHELLS;1927;2
272000;;;RAINFOREST_RESIN;SEASHELLS;10000;1
272300;;;KELP;SEASHELLS;2042;1
272300;;;KELP;SEASHELLS;2041;1
272300;;;KELP;SEASHELLS;2042;2
272300;;;SQUID_INK;SEASHELLS;1932;1
272300;;;SQUID_INK;SEASHELLS;1931;1
272300;;;SQUID_INK;SEASHELLS;1931;2
272800;;;SQUID_INK;SEASHELLS;1931;1
272800;;;KELP;SEASHELLS;2041;1
273100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
273200;;;SQUID_INK;SEASHELLS;1931;1
273200;;;KELP;SEASHELLS;2042;1
273300;;;SQUID_INK;SEASHELLS;1931;12
273300;;;KELP;SEASHELLS;2043;12
273700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
273800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;5
274000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
274100;;;RAINFOREST_RESIN;SEASHELLS;10002;3
274300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;3
274600;;;KELP;SEASHELLS;2040;1
274600;;;SQUID_INK;SEASHELLS;1926;1
275100;;;SQUID_INK;SEASHELLS;1928;1
275100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
275100;SUBMISSION;;KELP;SEASHELLS;2041;1
275500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
275500;;;SQUID_INK;SEASHELLS;1928;3
275500;;;KELP;SEASHELLS;2040;3
275700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
275800;;;SQUID_INK;SEASHELLS;1932;1
275800;;;KELP;SEASHELLS;2042;1
276300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
276500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;9
276600;SUBMISSION;;KELP;SEASHELLS;2040;1
276600;;;SQUID_INK;SEASHELLS;1925;1
276700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
277100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;10
277300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;8
277800;SUBMISSION;;KELP;SEASHELLS;2040;1
277800;;;SQUID_INK;SEASHELLS;1927;1
278100;;;SQUID_INK;SEASHELLS;1930;1
278100;;SUBMISSION;KELP;SEASHELLS;2042;1
278200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
278400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;6
278900;;;KELP;SEASHELLS;2040;2
278900;;;SQUID_INK;SEASHELLS;1923;2
278900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
279100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;1
279100;;;SQUID_INK;SEASHELLS;1923;1
279100;;;KELP;SEASHELLS;2040;1
279200;;;SQUID_INK;SEASHELLS;1925;1
279200;;;SQUID_INK;SEASHELLS;1924;1
279200;;;KELP;SEASHELLS;2040;4
279200;;;SQUID_INK;SEASHELLS;1924;6
279200;;;KELP;SEASHELLS;2040;6
279200;;;KELP;SEASHELLS;2040;1
279200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
279200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
279200;;;SQUID_INK;SEASHELLS;1925;4
279400;;;SQUID_INK;SEASHELLS;1926;1
279400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
279400;;;KELP;SEASHELLS;2041;1
279400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
279500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;5
279600;;;SQUID_INK;SEASHELLS;1922;1
279600;;;SQUID_INK;SEASHELLS;1922;14
279600;SUBMISSION;;KELP;SEASHELLS;2040;14
279600;;;KELP;SEASHELLS;2040;1
279800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
280100;;;KELP;SEASHELLS;2040;1
280100;;;SQUID_INK;SEASHELLS;1918;1
280300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
280400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
281700;;;KELP;SEASHELLS;2040;1
281700;;;SQUID_INK;SEASHELLS;1921;1
282000;;;KELP;SEASHELLS;2040;1
282000;;;SQUID_INK;SEASHELLS;1922;1
282300;;;SQUID_INK;SEASHELLS;1920;1
282300;;;KELP;SEASHELLS;2040;1
282500;;;SQUID_INK;SEASHELLS;1920;2
282500;;SUBMISSION;KELP;SEASHELLS;2042;2
282700;;;SQUID_INK;SEASHELLS;1920;10
282700;;;KELP;SEASHELLS;2043;10
282900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
282900;;;SQUID_INK;SEASHELLS;1917;2
282900;;;KELP;SEASHELLS;2040;2
282900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
282900;;;RAINFOREST_RESIN;SEASHELLS;10002;9
283100;;;SQUID_INK;SEASHELLS;1915;2
283100;;;KELP;SEASHELLS;2040;2
283100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
