timestamp,buyer,seller,symbol,currency,price,quantity
257800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,712,16
257900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,712,0
257900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,223,1
257900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,223,11
257900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,712,1
257900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,223,0
257900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,712,11
258000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,0
258000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,1
258000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,16
258100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,1
258100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,13
258100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,0
258200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,12
258200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,12
258200,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10214,16
258300,,,KELP,SEASHELLS,2034,1
258300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,17
258400,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,12
258500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,10
258500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,0
258500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,1
258600,,,KELP,SEASHELLS,2034,1
258600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,2
258600,,,SQUID_INK,SEASHELLS,1810,1
258700,,,KELP,SEASHELLS,2034,1
258700,,,SQUID_INK,SEASHELLS,1810,1
258800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,15
258800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,15
258800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
258800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,1
258800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,0
258800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
258800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,2
258900,,,KELP,SEASHELLS,2037,12
258900,,,CROISSANTS,SEASHELLS,4233,8
258900,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10216,20
258900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,16
258900,,,JAMS,SEASHELLS,6510,12
258900,,,SQUID_INK,SEASHELLS,1812,12
258900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
259000,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10216,12
259000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,8
259000,,,CROISSANTS,SEASHELLS,4233,5
259100,,,KELP,SEASHELLS,2034,1
259100,,,SQUID_INK,SEASHELLS,1809,1
259200,,,JAMS,SEASHELLS,6510,7
259200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,12
259300,,,DJEMBES,SEASHELLS,13328,5
259300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,1
259300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,19
259400,,,KELP,SEASHELLS,2034,7
259400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,0
259400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,11
259400,,,DJEMBES,SEASHELLS,13328,2
259400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,2
259500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,4
259500,,,JAMS,SEASHELLS,6510,9
259500,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10220,24
259500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,3
259500,,,VOLCANIC_ROCK,SEASHELLS,10220,7
259600,,,KELP,SEASHELLS,2034,1
259600,,,SQUID_INK,SEASHELLS,1810,1
259600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,722,2
259600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,722,12
259600,,,VOLCANIC_ROCK,SEASHELLS,10221,5
259600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,722,0
259700,,,KELP,SEASHELLS,2034,1
259700,,,SQUID_INK,SEASHELLS,1809,1
259800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
259900,,,SQUID_INK,SEASHELLS,1809,4
259900,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,469,1
259900,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,53,1
259900,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,1
259900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,7
259900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,469,7
259900,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,53,12
259900,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,469,12
259900,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,228,1
259900,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,12
259900,,,CROISSANTS,SEASHELLS,4234,6
259900,,,KELP,SEASHELLS,2034,4
259900,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,228,12
260000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,18
260000,,,VOLCANIC_ROCK,SEASHELLS,10215,10
260100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10214,39
260100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,4
260300,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,2
260400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
260400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,1
260400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,16
260500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
260500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,227,19
260500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,19
260500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,227,1
260600,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10216,40
260600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
260600,,,JAMS,SEASHELLS,6509,10
260600,,,CROISSANTS,SEASHELLS,4233,7
260600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
260600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,11
260700,,,SQUID_INK,SEASHELLS,1807,2
260700,,,SQUID_INK,SEASHELLS,1807,1
260700,,,SQUID_INK,SEASHELLS,1807,11
260700,,,KELP,SEASHELLS,2034,1
260700,,,KELP,SEASHELLS,2034,11
260700,,,KELP,SEASHELLS,2034,2
260700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,13
260800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,0
260800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,2
260800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,2
260800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
260800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,17
260800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,17
260900,,,KELP,SEASHELLS,2034,1
260900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
260900,,,SQUID_INK,SEASHELLS,1808,1
260900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,19
260900,,,DJEMBES,SEASHELLS,13327,3
260900,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,1
261000,,,DJEMBES,SEASHELLS,13325,1
261100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,13
261200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,20
261200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,1
261200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
261400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,20
261400,,,KELP,SEASHELLS,2036,3
261400,,,SQUID_INK,SEASHELLS,1809,3
261400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,465,20
261500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,20
261500,,,KELP,SEASHELLS,2034,1
261500,,,SQUID_INK,SEASHELLS,1806,1
261600,,,VOLCANIC_ROCK,SEASHELLS,10213,7
261600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,17
261600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,1
261600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
261700,,,JAMS,SEASHELLS,6510,8
261800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,466,13
261900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,17
261900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,1
261900,,,JAMS,SEASHELLS,6510,11
261900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
261900,,,VOLCANIC_ROCK,SEASHELLS,10212,3
262000,,,SQUID_INK,SEASHELLS,1808,8
262000,,,KELP,SEASHELLS,2035,8
262100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
262100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,1
262100,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,11
262200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,711,1
262200,,,KELP,SEASHELLS,2035,1
262200,,,SQUID_INK,SEASHELLS,1805,1
262200,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10212,40
262200,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,223,18
262200,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,711,18
262200,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,50,18
262200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,462,18
262200,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,18
262200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,462,1
262300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,222,19
262300,,,SQUID_INK,SEASHELLS,1805,1
262300,,,KELP,SEASHELLS,2037,1
262300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10007,7
262300,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,222,1
262400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,461,2
262400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,461,0
262400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,710,11
262400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,710,2
262400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,461,11
262400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,710,0
262400,,,CROISSANTS,SEASHELLS,4237,6
262500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,460,2
262500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,709,12
262500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,460,18
262500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,218,12
262500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,49,12
262600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,462,19
262600,,,DJEMBES,SEASHELLS,13322,1
262700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,710,14
262700,,,KELP,SEASHELLS,2035,4
262700,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
262800,,,DJEMBES,SEASHELLS,13323,1
262800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,220,11
262800,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,3
262900,,,KELP,SEASHELLS,2035,1
262900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,222,16
262900,,,KELP,SEASHELLS,2035,4
262900,,,SQUID_INK,SEASHELLS,1804,4
262900,,,SQUID_INK,SEASHELLS,1804,1
263000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,712,17
263100,,,DJEMBES,SEASHELLS,13321,1
263100,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,50,11
263100,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,461,11
263100,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,4,11
263100,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,711,11
263100,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,220,11
263100,,,SQUID_INK,SEASHELLS,1806,10
263100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,462,14
263100,,,KELP,SEASHELLS,2038,10
263300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,12
263400,,,KELP,SEASHELLS,2038,8
263400,,,SQUID_INK,SEASHELLS,1807,8
263500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,11
263500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,2
263500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,7
263600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
263600,,,KELP,SEASHELLS,2037,2
263600,,,KELP,SEASHELLS,2037,1
263600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
263600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,11
263600,,,SQUID_INK,SEASHELLS,1805,1
263600,,,SQUID_INK,SEASHELLS,1805,2
263600,,,DJEMBES,SEASHELLS,13323,3
263700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,230,2
263700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,230,18
264000,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10222,40
264000,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,232,14
264100,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,2
264100,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9993,7
264200,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10218,40
264300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,53,13
264300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,230,19
264300,,,KELP,SEASHELLS,2035,8
264300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,719,13
264300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,230,1
264300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,230,0
264300,,,SQUID_INK,SEASHELLS,1803,1
264300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,470,13
264300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,229,13
264300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,1
264300,,,KELP,SEASHELLS,2035,1
264300,,,SQUID_INK,SEASHELLS,1803,8
264300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,5,13
264300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,19
264400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,229,1
264400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,229,14
264400,,,JAMS,SEASHELLS,6513,8
264400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,229,0
264500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,15
264500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,469,15
264500,,,KELP,SEASHELLS,2035,1
264500,,,SQUID_INK,SEASHELLS,1803,1
264500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,1
264500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,469,1
264500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,469,0
264500,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,0
264500,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
264600,,,SQUID_INK,SEASHELLS,1804,3
264600,,,KELP,SEASHELLS,2037,3
264700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,2
264700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,15
264700,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,720,0
264700,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10220,10
264800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,0
264800,,,VOLCANIC_ROCK,SEASHELLS,10216,2
264800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,14
264800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,2
264900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,227,1
264900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,227,0
264900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
264900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
264900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,15
264900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,227,15
265000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,466,1
265100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,0
265100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,1
265100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,14
265200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
265200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,228,2
265200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,14
265200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,228,0
265200,,,CROISSANTS,SEASHELLS,4235,6
265200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,2
265200,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,228,14
265200,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,3
265300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,1
265300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,19
265300,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,10
265400,,,PICNIC_BASKET2,SEASHELLS,30060,6
265400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,11
265400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
265400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
265400,,,PICNIC_BASKET1,SEASHELLS,58100,1
265500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,15
265500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
265500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,2
265500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,15
265500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,0
265500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,2
265600,,,SQUID_INK,SEASHELLS,1807,4
265600,,,KELP,SEASHELLS,2038,4
265600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,225,0
265600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,225,17
265600,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9998,3
265600,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,225,2
265700,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
265700,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10216,23
265700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,18
265800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,14
265800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,2
265800,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,718,0
265900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,9
265900,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,11
265900,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,11
266000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
266000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
266000,,,KELP,SEASHELLS,2036,1
266000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,10
266000,,,SQUID_INK,SEASHELLS,1805,1
266100,,,SQUID_INK,SEASHELLS,1803,9
266100,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,226,18
266100,,,KELP,SEASHELLS,2034,9
266100,,SUBMISSION,VOLCANIC_ROCK,SEASHELLS,10216,34
266300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,16
266300,,,SQUID_INK,SEASHELLS,1804,3
266400,,,DJEMBES,SEASHELLS,13326,4
266400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,15
266400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,0
266400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,2
266500,,,KELP,SEASHELLS,2034,15
266500,,,SQUID_INK,SEASHELLS,1804,15
266500,,,SQUID_INK,SEASHELLS,1804,4
266500,,,KELP,SEASHELLS,2034,4
266600,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,712,18
266700,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,13
266800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,225,1
266800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,14
266800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,225,0
266800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
266800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,1
266800,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,225,14
267000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,1
267000,SUBMISSION,,VOLCANIC_ROCK,SEASHELLS,10216,17
267000,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10002,4
267000,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,716,19
267100,,,KELP,SEASHELLS,2034,1
267100,,,VOLCANIC_ROCK,SEASHELLS,10214,5
267100,,,SQUID_INK,SEASHELLS,1805,1
267200,,,SQUID_INK,SEASHELLS,1805,2
267200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
267200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,2
267200,,,SQUID_INK,SEASHELLS,1805,7
267200,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,11
267200,,,KELP,SEASHELLS,2034,7
267200,,,KELP,SEASHELLS,2034,2
267200,SUBMISSION,,RAINFOREST_RESIN,SEASHELLS,9999,1
267300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,16
267300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,0
267300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,0
267300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,2
267300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,714,2
267300,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,16
267400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,11
267400,,SUBMISSION,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,224,11
267500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,0
267500,,SUBMISSION,RAINFOREST_RESIN,SEASHELLS,10001,1
267500,SUBMISSION,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,464,17
267500,,,VOLCANIC_ROCK,SEASHELLS,10212,8
